gene,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,level 9,level 10,level 11,level 12,level 13,level 14,level 15,level 16,level 17,level 18,level 19,level 20,level 21,level 22,level 23,level 24,level 25,level 26,level 27,level 28,level 29,level 30,level 31,level 32,level 33,level 34,level 35,level 36,level 37,level 38,level 39,level 40,level 41,level 42,level 43,level 44,level 45,level 46,level 47,level 48,level 49,level 50,level 51,level 52
YBR132C,0.49,0.61,0.39,-0.82,1.11,0.42,0.41,-0.05,0.652,0.09,-0.09,-0.08,0.09,0.19,0.139,0.326,0.461,0.75,0.7,1.17,1.62,1.19,0.76,0.5329999999999999,0.513,0.245,1.51,0.67,0.62,0.1,0.9,0.62,0.35700000000000004,-0.094,0.7829999999999999,0.366,0.389,0.475,0.106,0.743,0.33,-0.109,-0.031,0.11199999999999999,0.04,-0.674,-0.28,-0.05,-0.26,-0.14300000000000002,0.222,0.11699999999999999
YCR088W,0.58,0.69,0.21,-0.628,0.9790000000000001,0.579,0.429,0.574,1.089,-0.1,-0.04,-0.17,-0.36,-0.27,0.29,-0.496,-0.34299999999999997,0.78,0.9,0.79,0.79,0.88,0.61,0.20800000000000002,-0.423,-0.307,0.573,0.855,0.547,-0.14,0.019,0.07,0.034,0.31,0.29100000000000004,0.409,0.14800000000000002,0.198,0.251,0.237,-0.127,-0.636,-0.6609999999999999,-0.607,-0.379,-0.61,-0.61,-0.002,-0.331,0.196,0.297,-0.5579999999999999
YJL070C,0.73,0.78,0.45399999999999996,0.0,1.31,1.06,0.35,0.5,-0.51,0.1,0.22,0.09,0.09,0.11,0.42,0.21,0.33,0.59,0.46,0.22,0.28300000000000003,0.12,0.16,0.32,0.217,0.44299999999999995,0.53,0.52,0.35,0.62,0.48,0.42,0.56,0.36,-0.01,0.35,0.33,0.29,0.21,0.25,0.523,0.38,0.17,0.24,0.36,0.07,0.04,-0.22,0.04,-0.01,-0.07,0.016
YNL079C,-0.083,0.212,-0.5589999999999999,0.27,0.324,0.73,1.232,1.159,0.07400000000000001,0.6559999999999999,1.054,0.7440000000000001,0.747,0.8190000000000001,0.263,0.498,0.551,0.48100000000000004,0.589,0.39899999999999997,0.517,0.83,0.225,0.139,0.245,0.141,0.63,0.391,0.531,0.7709999999999999,0.322,1.036,1.203,0.903,-0.19899999999999998,0.12,-0.374,-0.159,-0.033,0.192,0.023,0.48100000000000004,0.325,0.738,0.821,0.7070000000000001,0.637,-0.319,-0.198,0.25,0.084,0.355
YOR261C,0.5920000000000001,0.825,0.37799999999999995,-0.13,0.581,0.865,0.24,-0.004,-0.628,0.8490000000000001,1.501,1.2329999999999999,0.99,1.1440000000000001,0.6509999999999999,0.7240000000000001,0.878,0.825,0.8440000000000001,0.56,0.536,0.617,0.18600000000000003,0.055999999999999994,0.285,0.691,0.747,0.731,0.772,0.29600000000000004,-0.35200000000000004,-0.33,-0.015,0.22,-0.14300000000000002,-0.49200000000000005,-0.966,-0.429,-0.301,-0.28600000000000003,-0.718,0.13,0.235,-0.012,-0.09699999999999999,0.69,0.879,-0.106,0.23600000000000002,0.3,0.162,0.24100000000000002
YOR091W,-2.036,-0.6920000000000001,-1.1909999999999998,0.264,-1.212,-0.369,-1.3840000000000001,0.687,0.025,-0.156,0.28800000000000003,0.21,0.24100000000000002,0.083,-0.182,-0.068,0.059000000000000004,-0.314,-0.158,-0.545,-0.684,-0.201,0.079,-0.281,-0.43200000000000005,-0.639,0.009000000000000001,0.198,0.373,0.121,0.16899999999999998,0.14400000000000002,0.47,0.6890000000000001,0.93,0.465,-0.29,-0.405,0.389,0.307,0.111,-0.015,0.16699999999999998,-0.102,0.106,0.196,0.057999999999999996,0.019,-0.16699999999999998,-0.259,0.17600000000000002,-0.218
YNL141W,-2.451,-1.454,-1.195,0.57,-2.759,-1.671,-2.254,-1.005,-1.621,-0.5670000000000001,-0.634,-0.29,-0.337,-0.5539999999999999,-0.371,0.105,-0.183,-1.965,-1.5719999999999998,-1.4180000000000001,-1.344,-1.21,-1.169,-2.166,-0.312,-0.754,-1.4669999999999999,-1.565,-0.9,-0.94,-0.16399999999999998,-0.5870000000000001,0.024,0.271,0.282,0.34,0.275,-0.408,0.408,0.046,0.33299999999999996,0.276,-0.065,-0.374,-0.226,0.121,-0.044000000000000004,-0.102,-0.047,-0.258,0.25,-0.703
YGL171W,-2.42,-1.111,-1.431,0.11900000000000001,-2.126,-1.168,-1.88,-0.638,-1.7369999999999999,-0.054000000000000006,0.057999999999999996,0.36200000000000004,0.29,0.276,-0.205,0.133,-0.034,-1.056,-0.851,-0.938,-0.759,-0.752,-0.804,-1.916,0.078,-0.201,-0.583,-0.011000000000000001,-0.179,-0.113,-0.24,-0.32899999999999996,-0.009000000000000001,0.284,-0.11900000000000001,-0.34700000000000003,-0.5670000000000001,-1.1159999999999999,0.3,-0.083,0.19899999999999998,-0.13699999999999998,0.046,-0.252,-0.45799999999999996,0.327,0.225,-0.040999999999999995,0.02,-0.251,0.247,-0.18899999999999997
YFR015C,-0.003,-1.0759999999999998,-0.485,-1.774,1.774,2.609,2.399,1.7719999999999998,1.048,0.196,0.132,0.185,0.1,0.05,0.048,0.8859999999999999,0.585,1.206,1.41,1.301,1.485,1.9269999999999998,1.291,0.629,0.185,0.585,0.43,-0.215,-0.256,-0.888,0.09699999999999999,-0.195,-0.184,-0.863,0.19,0.079,-0.128,0.616,-0.127,-0.047,0.0,-0.746,-1.1540000000000001,-1.016,0.6970000000000001,-0.451,-0.16,0.198,-0.01,-0.13699999999999998,0.28,0.431
YNL182C,-1.861,-0.804,-1.5119999999999998,0.446,-1.777,-0.865,-1.5330000000000001,-0.701,-1.935,-0.40299999999999997,0.034,0.08800000000000001,0.18100000000000002,-0.054000000000000006,-0.205,-0.006,0.021,-0.997,-0.966,-0.9229999999999999,-0.97,-1.146,-1.117,-1.371,0.046,-0.342,-0.466,-0.406,-0.032,-0.015,-0.41600000000000004,-0.574,0.205,0.535,-0.036000000000000004,-0.226,-0.509,-0.905,0.221,-0.077,0.141,-0.033,-0.034,-0.195,-0.518,0.6559999999999999,0.10099999999999999,-0.109,0.406,-0.16699999999999998,0.11599999999999999,-0.114
YPR026W,1.176,2.45,-0.856,-0.67,-0.8909999999999999,0.9390000000000001,0.629,0.08,-0.433,-0.22,-0.295,0.10099999999999999,-0.16399999999999998,-0.293,0.33299999999999996,-0.18100000000000002,0.23399999999999999,0.8320000000000001,0.652,0.268,0.301,0.452,0.231,0.84,0.107,0.065,0.924,0.728,0.369,0.084,0.446,0.273,-0.35600000000000004,0.158,0.617,0.612,0.16,0.28300000000000003,0.102,0.319,0.036000000000000004,0.17600000000000002,-0.243,0.109,-0.102,0.08199999999999999,-0.389,-0.218,0.16699999999999998,-0.223,-0.15,0.23600000000000002
YNL030W,-0.345,-0.45899999999999996,-0.9129999999999999,0.32,-1.514,-1.554,-0.8370000000000001,-0.889,-2.187,0.126,0.327,0.293,0.059000000000000004,-0.221,-0.184,-0.47600000000000003,-0.354,-0.6859999999999999,-0.77,-0.941,-1.0979999999999999,-0.9940000000000001,-0.7240000000000001,-0.23800000000000002,-0.604,-0.046,-1.6380000000000001,-1.3359999999999999,-0.972,-0.853,-0.9640000000000001,-0.425,-0.6970000000000001,-0.804,-0.198,-0.19699999999999998,-0.542,-0.292,-0.94,-0.682,-0.445,-0.8490000000000001,-1.075,-0.205,0.43,0.92,0.44799999999999995,-0.05,0.195,0.13,0.174,0.07400000000000001
YOR042W,0.614,0.6729999999999999,-0.069,-0.46,0.9470000000000001,0.978,0.068,0.33399999999999996,0.6779999999999999,-0.027000000000000003,0.73,0.6709999999999999,0.354,0.41600000000000004,0.7120000000000001,0.03,0.47100000000000003,0.835,0.825,0.802,0.9329999999999999,1.308,0.621,0.183,0.092,-0.063,0.684,0.7859999999999999,0.912,0.636,0.522,0.325,-0.01,-0.257,0.603,0.122,-0.198,-0.037000000000000005,0.198,-0.098,-0.069,-0.36,-0.787,-0.568,-0.151,0.016,0.141,-0.076,-0.2,0.34299999999999997,0.213,-0.022000000000000002
YGR103W,-3.031,-1.8430000000000002,-2.386,0.36700000000000005,-2.1790000000000003,-1.3630000000000002,-1.9869999999999999,-1.272,-2.469,0.049,0.068,0.46,0.298,0.17600000000000002,-0.22699999999999998,0.043,0.018000000000000002,-1.6019999999999999,-1.459,-1.251,-1.138,-1.159,-0.853,-2.124,0.20199999999999999,-0.382,-0.9990000000000001,-0.39799999999999996,0.188,0.094,0.115,-0.231,0.005,0.424,-0.183,-0.162,-0.588,-0.978,0.08,-0.125,0.068,0.42200000000000004,0.268,0.096,-0.06,0.78,0.47100000000000003,-0.038,-0.217,-0.084,0.321,-0.19699999999999998
YPL196W,2.017,1.396,1.206,-0.299,0.716,0.461,1.035,0.474,-1.089,-0.442,0.722,0.5870000000000001,0.47700000000000004,0.436,0.562,0.47600000000000003,0.7979999999999999,0.5920000000000001,0.516,0.62,0.6559999999999999,0.773,0.053,0.42100000000000004,-0.248,0.34600000000000003,0.054000000000000006,-0.34600000000000003,-0.396,-0.595,-0.7020000000000001,-0.7829999999999999,0.203,-0.068,0.397,-0.529,-0.6,-0.341,-0.765,-0.833,-0.493,-0.11,-0.13699999999999998,-0.08,0.075,0.212,0.292,-0.078,0.278,0.040999999999999995,0.151,-0.47600000000000003
YPL237W,-1.567,-0.78,-1.4369999999999998,0.35600000000000004,0.05,-0.22399999999999998,-0.18100000000000002,-0.523,-0.634,0.172,0.887,0.59,0.447,0.435,-0.008,0.055999999999999994,-0.031,-0.294,-0.17600000000000002,-0.36,-0.268,-0.38799999999999996,-0.161,-0.632,-0.055,-0.34600000000000003,-0.369,-0.39299999999999996,-0.312,-0.276,0.063,-0.07,-0.32799999999999996,0.282,0.36200000000000004,-0.005,-0.084,0.006,-0.35600000000000004,-0.159,0.067,0.08800000000000001,0.268,0.063,0.07200000000000001,0.693,0.6659999999999999,-0.087,0.23399999999999999,0.179,0.13699999999999998,0.013000000000000001
YDR272W,1.97,1.43,1.47,-0.2,0.72,0.5,1.36,1.29,-0.12,0.53,1.02,0.95,1.16,1.05,0.31,0.54,0.83,0.6,0.65,0.71,0.81,1.08,0.0,0.18,0.18,0.25,0.47,0.55,0.78,0.62,-0.07,0.46,1.09,1.08,-0.02,-0.3,-0.15,-0.12,-0.11,-0.32,-0.51,0.56,0.47,0.46,0.52,0.35,0.44,0.67,0.37,0.28,-0.71,-0.09
YJR071W,-1.376,-0.971,-0.8390000000000001,-0.040999999999999995,-1.6,-1.567,-0.893,-0.188,0.135,-0.47,-0.08900000000000001,0.156,-0.046,-0.21100000000000002,-0.36,-0.07,-0.15,-0.52,-0.526,-0.456,-0.5479999999999999,-0.569,-0.382,-0.262,-0.9390000000000001,-0.894,-1.143,-1.189,-0.894,-0.736,-0.6629999999999999,-0.809,-0.18100000000000002,-0.061,-0.073,0.43200000000000005,0.888,-0.18100000000000002,0.29600000000000004,-0.152,0.16699999999999998,-0.239,-0.031,-0.366,-0.153,0.19,0.021,-0.043,-0.158,-0.09,0.185,-0.513
YOR387C,0.871,0.599,0.126,0.632,0.1,0.583,0.17600000000000002,-0.504,0.36,0.129,0.08800000000000001,0.27,-0.102,0.16899999999999998,0.111,0.165,0.07,0.6859999999999999,0.7859999999999999,0.239,1.0,0.6990000000000001,0.515,0.068,0.16699999999999998,0.377,0.5770000000000001,0.522,-0.062,0.174,0.386,0.447,-0.177,-0.083,0.054000000000000006,0.16699999999999998,-0.011000000000000001,-0.10300000000000001,-0.026000000000000002,-0.057999999999999996,-0.18899999999999997,-0.14400000000000002,-0.011000000000000001,0.07200000000000001,0.128,0.11699999999999999,-0.11699999999999999,-0.172,-0.012,-0.019,0.081,-0.034
YLR293C,-1.011,-0.733,-1.218,0.11699999999999999,-0.716,-0.9159999999999999,-0.823,-1.05,-0.242,-0.077,-0.127,-0.348,-0.244,-0.17,0.036000000000000004,0.24600000000000002,0.255,-0.293,-0.214,-0.212,-0.185,-0.223,-0.073,-0.56,-1.016,-0.084,-1.0290000000000001,-1.021,-0.7929999999999999,-1.089,-0.45399999999999996,-0.738,-0.956,-0.048,-0.397,-0.17600000000000002,-0.096,-0.09,-0.171,-0.19,-0.11699999999999999,-0.31,-0.239,-0.14,0.078,0.094,-0.127,0.047,0.08199999999999999,0.168,0.10400000000000001,0.21899999999999997
YNL331C,0.511,-0.539,-0.025,-0.239,0.53,0.298,-0.075,0.182,-0.665,0.544,1.5019999999999998,1.45,1.703,1.8869999999999998,0.531,0.684,0.7929999999999999,0.701,0.975,1.042,1.212,1.617,0.433,-0.028999999999999998,1.389,1.71,0.073,0.198,0.07,0.079,0.28300000000000003,0.14400000000000002,0.375,0.14800000000000002,-0.599,-0.087,-0.649,-0.494,-0.436,-0.46,-0.259,0.349,0.042,0.233,0.23,0.21,0.56,0.087,0.5670000000000001,0.233,0.162,0.07
YHL024W,0.879,0.382,0.359,1.092,1.1540000000000001,0.8140000000000001,0.071,0.128,-0.087,-0.214,-0.073,-0.267,-0.141,0.017,-0.3,-0.28,-0.27,0.42700000000000005,0.413,0.368,0.556,0.5920000000000001,0.33399999999999996,0.374,-0.006,0.107,1.047,0.628,0.66,0.239,0.183,0.41200000000000003,-0.426,-0.306,-0.038,0.252,-0.342,-0.025,0.062,0.214,0.28,-0.506,-0.266,-0.778,0.267,-0.61,-0.43700000000000006,0.215,0.008,-0.1,0.17,0.013999999999999999
YMR258C,1.4369999999999998,1.45,0.867,-0.179,1.209,1.053,0.8190000000000001,0.583,0.851,0.312,0.40299999999999997,0.42200000000000004,0.204,0.36700000000000005,0.851,0.848,0.97,0.8809999999999999,1.048,1.0,0.924,1.266,0.778,0.7929999999999999,-0.43700000000000006,0.897,0.5379999999999999,0.433,0.021,-0.001,0.044000000000000004,0.054000000000000006,0.315,0.32799999999999996,-0.41,-0.218,0.18899999999999997,-0.068,0.157,0.128,-0.11900000000000001,0.033,0.342,-0.035,0.006999999999999999,0.053,0.023,-0.07400000000000001,-0.021,0.102,0.171,-0.01
YOR292C,1.959,1.579,1.505,-0.304,0.441,0.5,0.196,-0.22699999999999998,-0.172,-0.047,0.217,0.41,0.29,0.316,0.322,0.691,0.775,0.648,0.326,0.92,0.758,0.7809999999999999,0.10400000000000001,0.107,0.517,0.966,0.552,0.105,0.415,0.65,0.344,0.657,-0.396,-0.298,-0.47700000000000004,0.18100000000000002,-0.033,0.013000000000000001,-0.073,-0.145,-0.012,-0.049,0.113,-0.09300000000000001,-0.20800000000000002,0.015,0.158,-0.172,0.373,-0.156,0.105,0.632
YBL003C,-0.63,-1.09,-1.06,0.08,-1.56,-1.74,-0.67,-0.83,-1.167,0.21,0.37,-0.17,-0.01,-0.17,-0.59,-0.82,-0.992,-0.61,-0.8,-0.99,-1.21,-1.35,-0.57,-0.29100000000000004,-0.474,-0.22899999999999998,-1.82,-1.8,-1.52,-0.99,-0.85,0.15,-0.78,-1.0,-0.235,-0.21899999999999997,-0.377,-0.17300000000000001,-0.972,-0.41600000000000004,-0.838,-0.95,-0.81,-0.02,0.48,0.522,0.56,0.29,0.198,0.23600000000000002,-0.292,0.502
YDR450W,-2.423,-1.306,-1.837,0.47,-0.479,-0.853,-0.10300000000000001,0.005,-1.043,0.18100000000000002,0.451,0.244,0.489,0.365,0.040999999999999995,-0.023,-0.131,-0.384,-0.081,-0.42200000000000004,-0.609,-0.601,-0.29600000000000004,-0.35200000000000004,-0.429,0.037000000000000005,-0.8740000000000001,-1.07,-0.626,-0.745,-0.502,-0.29,-0.055999999999999994,-0.017,0.19899999999999998,-0.034,-0.045,0.001,-0.583,-0.42200000000000004,-0.07400000000000001,0.17300000000000001,0.48,0.518,0.474,0.767,0.602,0.51,0.43200000000000005,0.08199999999999999,-0.38,0.172
YOL120C,-1.726,-1.419,-1.4409999999999998,0.662,-0.539,-0.626,0.013999999999999999,-0.452,-0.299,0.157,0.113,-0.385,0.135,0.092,-0.113,-0.096,-0.114,-0.261,-0.431,-0.39,-0.5870000000000001,-0.58,-0.066,-0.17,-0.795,-0.519,-0.657,-0.851,-0.598,-0.317,0.282,0.271,-0.539,-0.348,0.248,0.718,0.5820000000000001,0.446,-0.344,-0.034,0.348,-0.023,0.175,0.273,0.423,0.535,0.23,-0.24,-0.021,-0.129,0.084,0.13699999999999998
YPL240C,2.9739999999999998,2.9389999999999996,2.697,0.023,-0.8109999999999999,-1.0290000000000001,0.008,-0.6829999999999999,-1.084,0.9990000000000001,1.334,1.1440000000000001,0.789,0.847,0.745,0.474,0.45799999999999996,1.046,1.088,0.7609999999999999,0.45899999999999996,0.233,0.9520000000000001,0.377,-0.293,0.594,-0.611,-0.579,-0.44299999999999995,-0.35,-0.215,-0.797,-0.769,0.055999999999999994,0.19399999999999998,0.85,0.41700000000000004,0.525,0.37799999999999995,0.179,0.057,0.6809999999999999,0.711,0.312,0.527,0.6990000000000001,0.841,-0.157,0.06,0.51,0.07400000000000001,0.589
YPR157W,-0.444,-0.35200000000000004,-0.35700000000000004,0.142,-1.002,-1.7719999999999998,-0.795,0.08900000000000001,-0.004,0.5589999999999999,0.02,-0.282,0.047,0.295,-0.08199999999999999,-0.20600000000000002,-0.254,-0.473,-0.685,-0.368,-0.34,0.095,-0.45399999999999996,-0.084,0.18100000000000002,-1.585,-1.409,-1.015,-0.235,0.188,-0.256,0.161,-0.373,-0.9129999999999999,0.5489999999999999,0.252,-0.013999999999999999,-0.312,-0.13,-0.519,-0.106,-0.239,-0.066,-0.33799999999999997,-0.387,-0.541,-0.168,-0.133,-0.24100000000000002,-0.107,-0.018000000000000002,-0.551
YJR039W,1.271,0.981,0.312,-0.466,0.8390000000000001,0.632,0.588,0.322,0.212,-0.07,0.07200000000000001,0.111,0.0,-0.053,0.32,0.36,0.5,0.529,0.602,0.627,0.6809999999999999,0.5479999999999999,0.611,0.225,0.35200000000000004,0.376,0.401,0.187,-0.5379999999999999,0.529,0.46799999999999997,0.12300000000000001,0.073,0.223,-0.231,-0.408,0.299,0.442,0.6579999999999999,0.629,0.19899999999999998,0.061,0.374,0.41200000000000003,0.026000000000000002,-0.05,-0.02,-0.14,0.24600000000000002,-0.08,0.10400000000000001,0.035
YOR243C,-1.4069999999999998,-1.0070000000000001,-1.357,0.146,-0.821,-0.76,-0.77,-0.862,-0.9520000000000001,-0.325,0.261,0.255,0.121,-0.021,-0.373,-0.026000000000000002,0.0,-0.732,-0.5820000000000001,-0.696,-0.451,-0.611,-0.485,-1.0979999999999999,-0.052000000000000005,-0.601,-0.762,-0.423,-0.311,-0.179,0.09699999999999999,-0.282,-0.436,0.313,0.252,0.10800000000000001,0.087,-0.122,0.381,0.179,0.145,-0.06,0.066,-0.065,-0.282,0.512,0.218,-0.203,-0.21600000000000003,-0.109,0.171,-0.539
YHR071W,0.32799999999999996,-0.23199999999999998,-0.292,0.33399999999999996,1.133,1.371,1.224,1.28,0.635,0.9840000000000001,0.775,0.45799999999999996,0.326,0.182,1.43,1.05,0.74,1.263,0.966,0.672,0.621,0.616,1.226,0.308,0.135,0.022000000000000002,1.085,1.111,1.3969999999999998,0.718,-0.034,-0.033,1.27,1.787,-0.064,-0.23,-0.743,-0.612,0.35,-0.218,0.34299999999999997,0.8740000000000001,0.645,0.324,0.40399999999999997,0.37,0.818,0.069,-0.6579999999999999,0.59,0.14300000000000002,-0.094
YPL070W,0.9009999999999999,1.0290000000000001,0.524,0.501,0.465,0.904,0.523,0.342,-1.107,-0.015,0.166,0.345,0.306,0.27,0.10400000000000001,0.39299999999999996,0.326,0.29600000000000004,0.532,0.546,0.722,0.919,0.006,0.345,0.66,0.58,0.6779999999999999,0.359,0.594,0.522,0.45299999999999996,-0.12300000000000001,-0.051,0.14800000000000002,-0.884,0.013999999999999999,0.166,0.147,0.401,0.7090000000000001,0.026000000000000002,-0.051,0.009000000000000001,-0.316,-0.187,0.19899999999999998,0.124,-0.278,0.2,-0.02,-0.12,0.467
YLR198C,-2.6,-1.547,-2.306,0.35,-0.963,-0.6729999999999999,-0.7340000000000001,-0.35200000000000004,-1.5490000000000002,0.017,0.45899999999999996,0.442,0.529,0.457,-0.035,-0.083,-0.36700000000000005,-0.746,-0.89,-0.9620000000000001,-0.925,-0.815,-0.675,-1.005,-0.643,-0.321,-0.508,-0.361,-0.094,0.373,0.249,0.385,0.002,0.376,0.006,0.055,-0.166,-0.544,-0.38,0.045,-0.096,0.39799999999999996,0.48200000000000004,0.16399999999999998,0.126,0.812,0.633,-0.256,-0.07,0.009000000000000001,-0.027000000000000003,0.019
YMR139W,1.55,1.507,1.183,-0.36200000000000004,-0.467,-0.102,0.8059999999999999,0.821,0.442,0.311,0.237,0.4,0.191,0.038,0.27399999999999997,0.48700000000000004,0.518,0.596,0.831,0.866,1.015,0.705,0.47200000000000003,0.315,-0.33,0.16399999999999998,0.20199999999999999,0.309,0.081,0.27,-0.055999999999999994,-0.257,0.106,0.073,-0.162,0.07200000000000001,-0.09699999999999999,0.23,0.01,-0.145,-0.29100000000000004,-0.185,0.06,-0.073,-0.379,0.040999999999999995,0.14800000000000002,-0.138,-0.08,-0.02,0.061,0.507
YMR307W,-1.177,-0.71,-1.341,-0.203,-0.627,-0.556,-0.953,-1.251,-0.47,-0.284,-0.306,-0.414,-0.171,-0.098,-0.278,-0.41,-0.502,-0.628,-0.58,-0.5710000000000001,-0.762,-0.893,-0.348,-0.879,-0.163,-0.47600000000000003,-0.831,-0.716,-0.32299999999999995,-0.369,0.207,-0.183,-0.992,-0.753,-0.37200000000000005,0.748,0.716,0.625,0.313,-0.139,0.013999999999999999,-0.436,-0.233,-0.22399999999999998,-0.113,0.031,0.013000000000000001,0.05,-0.068,0.095,0.105,-0.40399999999999997
YPR074C,-0.973,-0.27699999999999997,-0.795,-0.353,-0.379,-0.21,-0.932,-1.3530000000000002,0.619,-0.254,-0.41200000000000003,-0.489,-0.36,-0.275,-0.177,0.008,-0.113,-0.37799999999999995,-0.611,-0.634,-0.647,-0.7040000000000001,-0.14400000000000002,-0.174,-0.297,-0.778,-0.263,-0.34600000000000003,-0.21899999999999997,-0.665,-0.154,0.027999999999999997,-1.133,-0.988,-0.42700000000000005,0.79,0.341,0.133,0.09,0.063,-0.248,-0.9590000000000001,-0.608,-0.598,-0.09300000000000001,-0.091,-0.28800000000000003,-0.11199999999999999,-0.311,0.099,0.011000000000000001,0.4
YGL011C,0.743,0.8170000000000001,0.722,0.024,0.46399999999999997,0.151,0.135,0.033,-0.609,0.7879999999999999,1.0959999999999999,0.9740000000000001,0.914,0.94,0.647,0.882,0.873,0.805,0.883,0.768,0.973,0.948,0.131,-0.225,-0.002,-1.227,0.488,0.59,0.526,-0.065,-0.221,-0.179,0.139,0.336,-0.364,0.054000000000000006,-0.45,-0.09300000000000001,-0.373,-0.4,-0.207,0.251,0.308,0.034,0.087,0.521,0.618,0.003,0.017,0.23600000000000002,0.062,0.214
YOR142W,0.47,-0.562,-0.051,-0.319,-1.7309999999999999,0.573,0.174,0.255,0.637,0.593,0.5539999999999999,0.46399999999999997,0.5579999999999999,0.506,0.272,0.44299999999999995,0.36,0.6890000000000001,0.642,0.535,0.72,0.7490000000000001,0.613,0.38799999999999996,0.22699999999999998,0.41,0.531,0.5479999999999999,0.507,0.494,2.642,0.52,0.02,-0.055999999999999994,0.157,0.8340000000000001,0.489,0.039,-0.245,-0.405,-0.105,-0.23399999999999999,-0.043,0.254,0.235,-0.051,0.205,-0.047,-0.292,0.474,0.057999999999999996,0.6809999999999999
YMR189W,2.356,1.796,1.588,-0.358,1.08,0.71,-0.155,0.36,0.65,0.14,0.43,1.217,1.2919999999999998,1.351,0.42,1.199,1.17,0.44,0.7290000000000001,0.45,0.43,0.856,0.08,0.41,-0.209,0.24600000000000002,0.88,0.79,0.461,0.95,0.36,0.6,0.43,0.8029999999999999,0.45,0.51,0.12,0.22,0.43,0.04,-0.19,0.54,0.59,0.456,0.156,0.08,-0.14,0.19,0.01,-0.54,-0.06,0.735
YHR010W,-2.214,-1.2429999999999999,-1.581,0.753,-0.484,-0.502,-0.5710000000000001,-0.826,-1.3530000000000002,0.012,0.20800000000000002,0.14,0.177,0.040999999999999995,0.02,-0.09,-0.2,-0.42700000000000005,-0.534,-0.6509999999999999,-0.769,-0.772,-0.261,-0.535,-0.606,-0.32899999999999996,-0.8079999999999999,-0.623,-0.381,-0.324,-0.358,-0.172,-0.706,-0.322,-0.583,-0.364,-0.292,-0.013000000000000001,-0.89,-0.341,-0.17,0.094,0.264,0.344,0.23399999999999999,0.71,0.451,0.262,-0.313,0.25,-0.055,0.201
YOR120W,3.535,3.259,3.908,-0.857,1.6219999999999999,1.55,1.6030000000000002,1.367,0.151,0.165,0.7559999999999999,0.868,0.6970000000000001,1.1320000000000001,0.657,1.2919999999999998,1.4280000000000002,0.47700000000000004,1.151,1.385,1.78,1.6369999999999998,0.036000000000000004,0.5429999999999999,0.055999999999999994,1.389,1.063,0.848,0.63,0.185,0.239,0.573,0.565,-0.11199999999999999,-0.857,0.61,-0.853,-0.389,-0.514,-0.5579999999999999,-0.485,-0.059000000000000004,-0.462,-0.47600000000000003,0.11599999999999999,-0.15,0.122,-0.14,0.36200000000000004,0.017,0.27899999999999997,0.456
YBR160W,0.86,0.62,1.02,0.765,0.275,0.207,0.368,0.5489999999999999,0.18899999999999997,0.56,0.76,0.54,0.66,0.62,0.20600000000000002,0.596,0.478,0.44,0.47,0.55,0.76,0.5,0.24,0.042,0.15,0.013999999999999999,-0.08,0.077,0.341,0.159,0.138,0.341,0.442,0.622,0.501,0.54,0.248,0.16,0.395,0.129,0.39399999999999996,0.439,0.382,0.193,0.204,-0.053,0.42,-0.157,-0.10400000000000001,0.401,0.129,0.397
YMR278W,1.796,0.929,0.9079999999999999,0.424,0.742,0.513,0.772,0.507,-0.024,0.433,0.285,0.45399999999999996,0.092,0.386,0.191,0.305,0.46,0.17800000000000002,0.361,0.488,0.7609999999999999,1.2,0.387,0.132,0.303,0.784,-0.341,-0.017,-0.282,-0.222,0.02,0.256,0.192,0.02,-0.22699999999999998,-0.121,0.124,-0.1,-0.035,-0.293,0.13699999999999998,-0.5529999999999999,-0.715,-0.406,-0.322,-0.055,-0.036000000000000004,0.055999999999999994,0.268,0.023,0.175,-0.701
YHL047C,-1.32,-0.408,0.17600000000000002,0.16,0.213,-0.159,-0.863,-0.743,0.693,0.621,0.7140000000000001,0.512,0.629,0.6559999999999999,1.81,1.9,2.07,0.9470000000000001,1.492,1.3559999999999999,1.597,1.632,0.16399999999999998,-0.057999999999999996,-0.135,-1.0,0.43,0.564,1.0759999999999998,0.833,0.299,0.105,-0.789,-0.115,0.039,0.414,-0.005,0.034,0.251,0.358,0.757,-0.12,0.14300000000000002,-0.094,-0.29,-0.36,-0.011000000000000001,-0.027000000000000003,-0.01,-0.06,0.054000000000000006,0.084
YBL054W,-0.9,-0.51,-0.56,0.29,-1.17,-0.61,-1.2,-0.386,-1.6769999999999998,0.09,-0.45,-0.05,-0.221,-0.42,-0.43700000000000006,0.068,-0.31,-1.43,-0.95,-0.97,-1.27,-1.24,-1.23,0.009000000000000001,-0.096,-0.544,-0.74,-0.23,-0.07,0.06,-0.11,-0.23,0.28,-0.008,0.03,0.537,0.04,0.10099999999999999,0.38799999999999996,0.225,0.174,-0.023,0.23199999999999998,-0.22,0.15,0.215,-0.36,-0.13,-0.514,-0.20600000000000002,0.2,0.264
